video_id,slant
CgRaJZlqwzw,-0.3125
FKplabTRuak,-0.48031
pyD5WkurrCk,0.64
wMMXuKB0BoY,-0.22703
BKHPTHx0ScQ,-0.10413
QX3M8Ka9vUA,-0.59846
bi3OA1tNFfo,-0.072
TKgDzpc3lZ8,0.25926
wDOvmhqvIA8,-0.31579
GslPzhFLyas,-0.28287
SnMwHT6f-6s,-0.33333
8auptXYhT80,-0.53488
JNVCdL908ko,0.57684
ps0NJ2Sq8D4,0.05556
Ja5Q75hf6QI,-0.27014
S2UgwINQVPM,-0.26316
ORE2kqA1HD8,0.03704
1w2dMekIJLw,-0.26563
TEyKXUjMWWA,-0.3125
mD2PCGZhxGs,-0.5
GwoO7Nekmpw,-0.23989
i0o7lajjzBg,-0.50847
epnsRRPtoeU,-0.55056
RIrcB1sAN8I,-0.64138
n74HBrrFnIc,0.35484
w8OrhHj8pOA,-0.33333
DWam9FSRvGI,0.66981
hzgfsZvbBmU,-0.22222
L6eujSJ0-RU,-0.69536
Ofsy84dpGKU,-0.29825
oAg2Zybtzoc,-0.42424
Uo37vW2SW-U,-0.16
JToezSN3l2Y,-0.57209
ucRWyGKBVzo,-0.36264
LM0A9urb8xM,0.06667
qWRhyTNjIyk,-0.33333
TGomdoO368g,-0.47826
OPn2Q6Eyw1M,0.04878
2i464hZm4kM,-0.55556
JVas26AFeAs,-0.21311
kYqrflGpTRE,-0.22302
TzwALcR98N4,-0.36364
J9V3fLUSQFM,-0.24138
7heWIuEJcS4,-0.28125
jolbYvAMorY,-0.35632
RgY7Ug7WiqA,-0.42857
ac43pFgzI8U,-0.17647
Iuu6bZrD9V4,0.11111
VOl2-xI76tI,0.46021
5jYBWBlEd0U,-0.30769
FLDndri1830,-0.45455
AxjICDji92I,0.02041
J6FRBXcjPVY,0.07143
yqHv12tlEzE,-0.7561
RWJFC98jPrQ,0.24022
k6Al9UyW2ck,-0.7931
kSEaTQMI5AA,-0.54545
VSL0vtRrTYk,0.15385
qNqgWvHa3LQ,-0.57093
iPhr6N-c8as,-0.28
KUfNbNBFwRI,-0.57328
o2xM2ax5y10,-0.4375
1BwVxmJPies,-0.45455
eegCG9-30uI,-0.81818
LWHh9W5IeBo,-0.26108
EYnH-3vidzE,0.4
vNJBzMpeZVE,-0.53846
vYqde-wtoYM,-0.94595
oI3KCEUSsX8,-0.84722
ICD10YhjPnE,-0.71166
bHAlzlM4ilk,-1.0
bPnY6ENqi8g,-0.90698
AVTMR0zMobo,-0.84906
wYIqUKKpVU8,-1.0
YE0nZ1RSUeU,-0.93103
7BKOrEFHpLY,-0.86047
V6Z0BfAgvY4,-0.70588
UxIYzxMLbCg,-0.63636
dhuQ25VrHcI,-0.80723
mHrB4cLHFnw,-0.91429
YDxNlg1la3U,-0.85714
BSHpolNZ0nQ,-0.69231
0YxZSOFjQxA,-0.84
gfCYEHFbiCo,-0.57895
b4Kh4asO1r4,-0.78571
mnRWsF4Gs70,-0.51515
JVkCI6XgMfg,-0.67164
PUyPrDhSUzM,0.10526
uF40mZbrd7I,-0.84778
HOm5IOkrpX8,-0.66667
DERehlOPt3I,0.08108
5xdSL3IvmWo,-0.26389
rC3OoMc3V3c,-0.45374
3GIGhyIQ8eM,-0.76344
1IIsK5zPQYw,-0.69501
khhBDQjsZT4,-0.66667
pBqqEnA4eQk,-0.43689
FVVrCGOU7dw,-1.0
5l-DuekPMr4,-0.26667
NpUY6OBDWBc,-0.91636
oPEF9eFqBwY,-0.30496
CNmUhb1lpDg,-0.6867
tK145BSPAj4,-0.77778
kAuJoTnc6YM,-0.82857
LmV56zE3SK4,-0.47107
cIVWJCOY3ZU,-0.92336
Rm3QlkYL9Es,-0.59184
yhg0rIP8cRM,-0.6
otlfqEpDWYo,0.25
Pf4O07sA18U,-0.55947
jKg2xwLhLJE,-0.01818
gGMSwyblrcQ,-0.87463
f2nt0ldkxwY,-0.90106
LQQhJyN071s,-0.87255
J3BG4tDTYkU,-0.70443
wGshhDGaINo,-0.18919
jAsYCustJcM,0.11111
hvahX3dNfwU,-0.61159
wkB9l0hoJvU,-0.75676
W71RnjB43tk,-1.0
OSEhMH4hn8Y,-0.71681
3MvOkHngcGg,-0.6044
SHr3snUHVq4,-0.85714
lSImEGX5dho,-0.71429
M4QVl0rfXXs,-0.57895
3VMANb8UPqA,-0.85687
xmjJpSrOKlQ,-0.39474
4oSfrPXJ2Mw,-0.82857
bu9mIn4T4s0,0.04348
j-PhNucn0mU,0.56522
4WXZqGxJtp0,-0.9045
wL-SNSdB6Wc,-0.85238
txK-lI5l56o,-0.89189
zprebOrL8Lc,-0.56522
d-0dUW8DvuY,-0.42373
Uq3nqPtTPI8,-0.33333
NYkzizJAoiI,-0.68254
VzAUblzN1hI,-0.73913
IpKFrR3ISqw,-0.36957
4e6o1eDUwW8,-0.6
oUkWPqouXLY,-1.0
VCaH7TfhzS4,-0.90164
0P7IW9IwXxU,-0.84892
a7zgggaYHAQ,-0.78571
B5GMl6qZP4s,-0.47541
dgDtZ9zB4bk,-1.0
F30-fu9RvLk,-0.42857
e5iYGevuEVA,-0.91241
s9pj9IAe7bo,-0.78378
WlfpiIFcTqs,-1.0
5hutR8Pcb4c,-1.0
g6gDMmKIvxM,-0.89231
g9f7gkbwtc4,0.06667
kazTXexHBHY,-0.72509
o2Xfn2SszUE,-0.93443
90CbT4PmrEE,-0.92899
KDrPdDmx1iM,-0.81333
VMtWHdY5cik,-0.9
YfGCGv60UvE,-0.825
hfnKmcOTVPQ,-1.0
QKxrC4ZwPTU,-1.0
ie4j1Dvle70,-0.85185
ul2dvyeEYeQ,-0.94737
zTmnjyALGlg,-0.94118
d5W-tPbyLBM,-1.0
XCLsDia4hiw,-0.94595
oVgWMrPHlyA,-0.95181
KCdVIHBx1nk,-0.78947
sCLdpo8xizw,-0.74468
2zvYksGBdGE,-0.82353
JLhSVELNTlU,-1.0
dsTpOwhbBOQ,-0.83871
OhOEIJ03IF0,-1.0
aY3zkVqFG2A,-0.94595
P8B8ps8dKwE,-0.35294
7bjwMoBjtKA,-0.81395
5Vzeak0lL6g,-0.68421
H5Qv5ycmCqM,0.17241
cEaE4PhwXRM,-1.0
J9JN6nDA6i0,-0.84615
WMtKoIkf2Oc,-0.80392
31hD0e7Owfw,-0.9
Uvoh9cedENg,-0.71429
JZuuXjbuT18,0.0
KVO9k2K9KYw,-1.0
iZfnICc9zhE,-0.94231
xFez3SpWkDI,-0.92982
yLHJs86iXxU,-0.87283
MDuIz06P-Ms,-0.73333
WtfVrIa6-OQ,0.1
XFzlzYnwjkE,-0.74332
Y3w84f10UXM,-0.84615
wtwWFckepKc,-0.96429
7-NyFQa3hYc,-0.89474
q4KLVO4CPVM,-0.94444
LYKIWEDiMIo,-0.62963
4EzRbB6lA0w,-1.0
c9sL0mbsEdo,-1.0
d306-5DYmxQ,-0.64706
MVHGwu6VHK8,-0.86517
xJGag0AiKMc,-0.46233
vKUaR-T4GGM,-0.83908
vT1rkgEkQHU,1.0
ZPuFEGvNxOg,-0.15789
fSUuzf8zqRo,-0.40476
oZcbsb3FFrM,-0.82692
1sTEVPpahH4,-0.71429
I7Bbi4mDciM,-0.40426
WQyP4WGIyAg,-0.88216
5X7dmhqyFo4,-0.88235
E2LJOJ3fqdI,-0.82857
TWkIBFyPZYA,-1.0
77TobeidiNg,-0.96154
IBth6RsQrOw,-0.9
Tbv6IAWI2z4,-0.87629
ERVyY62LFcw,-0.875
6o13y3GYJAs,-0.84615
Jau5xLRzwcc,0.6
G3HV-nA6uUs,-0.93548
FgnexK4BzTY,-0.80851
isxLQKxNbAM,-0.92857
sJstMMiL3Fc,-0.89474
b6XgGETqTsQ,-0.96364
qZksdgFREZ4,-0.58974
hFqYiVc9-cs,-0.90909
LCVWJZ8BJ2Q,-0.85965
oFX1d07OsEc,-1.0
dCUbw3rGNTI,-0.61644
eKqPmFleCy0,-0.97101
cWPHb3mrMBw,-1.0
y7ScgafQqUA,-0.90278
5JgmVfPEpCY,-0.82192
9swAEeupvJ8,-0.94286
K5zrMDb4PQk,-0.93548
-dexOQwsKWY,-0.87755
ywYMBEzTNlk,-0.8963
RgVjaMO1QxM,-0.89362
Kw9y3F5VaSQ,-0.85
vWlKgVg0RgM,-0.80645
emK-qIbuJ-k,0.05263
Rpj0emEGShQ,-0.07273
VcSX4ytEfcE,-0.35294
NBe5qbnkqoM,-0.84293
f2Wr7lDI-Hg,-0.60602
pa7GAvOXymA,-0.74684
lEjeKrZxDFQ,0.87786
fjN0DaL2mxo,-0.45455
4Hhz8mn4x3Q,-0.77778
eRV6dxaXcRA,-0.10345
5DTrENdWvvM,0.23077
51K-L1zYzsE,0.53846
O5FBJyqfoLM,-0.73221
8j9OzVmzExQ,-0.71429
wbWRWeVe1XE,-0.68421
R6NiZitg9l8,-0.53571
0YOVclqkjZA,-0.50943
Bcz0BJGEVUY,-0.50943
FCgXxDPSj4A,-0.66667
1f0bV3sOthw,-0.54839
SZMmU4UjxGY,-0.86022
N2fx6YXFEho,-0.5283
MNop1dom1m8,-0.49521
XDvPjm10CM0,-0.78523
GqvCEtlgLT0,-0.30612
8YT8olewDYo,-0.93333
QYa4zneKbeY,-0.89189
0EkEsTafD38,-0.69811
r7ywjj6mJGk,-0.61194
K7cQYkQcgD8,-0.73438
-6T1MvHyUic,-0.53846
r2Zod7Sd3rQ,-0.7
ucEAcIMkS0c,-0.65517
H6ogEknj6yk,-0.46939
7DDF8WZFnoU,-0.83673
6oBwEaTs8x8,-1.0
KERQv9FIxkw,-0.08772
I6naOqZBLT4,-0.43119
bDShFasYq9M,-0.71134
kC5EsRtlQ8I,-0.89744
dCFdKpKLGxs,-0.8209
2UvkcD0DxqY,-0.65812
FlJoBhLnqko,-0.83784
cSTqKi7Wuq4,-0.51773
zB3eXtBYUOU,-0.68421
6VzFqtrOgis,-0.73643
jO-s6rQFgFg,-1.0
pIfhxt0JCok,-0.56667
a6aL5TVVRFI,-0.76949
VbMP4UsdKMc,0.45946
BIoBwblIxws,-0.78993
jAjRGJLmQWg,-0.6
Utcn6LGYHSI,-0.60839
n5-Rf3E9JP4,0.26316
aWseEycdXS8,-0.65517
9bsqLmwAq-w,-0.79832
2IksSNiEo2g,-0.63636
wa0nxppMJ-Q,-0.33333
a2kGMuo-9Cw,0.48936
9ABQ-U6V0tY,-0.60684
QiyGgIBrNCA,-0.5
p9S3KFSgAj0,0.02994
ng5vR31ainc,-0.71134
EvphJO8VKlc,-0.46667
V4B0GwlZW7Y,1.0
hbC25MdR5yA,0.0
7IZvMhQ2LIU,-0.8169
pYAhyyLS8Rw,-0.63
UzXsjMDpNq4,-0.82022
CPs8MFWOi-g,-0.28571
xYDYDThuJe4,-0.85714
VAEUYM4Een4,-0.53153
QUjHeYpTLmw,0.6
kQeorPkPLmU,-0.76471
RO4kSNwKvW0,-0.54545
GnGLTThwpLU,-0.69543
JN84L7w0DLA,-0.76923
-VgAR2kBsTI,-0.7451
A625NoL9Pps,-0.97917
xOFH57Do2EM,-0.68889
YLIzhX6pB7g,-0.57895
z1xwtvP9Vls,-1.0
m9zf8hkCqIg,-0.85714
sX4jx9fqyQI,-0.6399
FcWgvRXbet8,-0.84158
n4o40Zv2rzc,-0.66497
iEiIsdF-9ms,0.84615
eP9reBY7EwM,-0.75
xRZECTW4kR4,-1.0
THa6ESsSaPs,-0.75
pGa7AWHhk70,-0.64286
ALMHIVCB4fs,-0.65
2dhthjsaul4,-1.0
NIXpgLtw8qU,-0.6973
teVwQaor8Rk,-0.552
ZTTbbU8u3Zo,-0.55897
wPu6-1yy8-o,-0.90476
usztq2uS4l0,-1.0
7460CZcGJRY,-0.66076
P5HbAtUqZI0,-0.63504
pjntjPoBjcA,0.16129
VW1PH6B9p20,-0.47826
UCSzrFYi4TU,-0.18182
VsMDJ-By8fU,-0.4856
ACVN0bKze4Q,-0.36842
g5Tmzo0M3Yk,-0.92157
EjbnrTTLa2E,-0.18182
9P1cA2S7Fmo,-0.42857
J77wZbbtt4M,-0.65079
48hSM2MC0hQ,-0.70833
KDheyJN9hGM,-0.54386
2NSjbsWfmNM,-0.59149
6DQPEz1gEk0,-1.0
iywEUi9OYWU,-0.91017
yRX7Dj9GOrI,0.87421
jDUnfAgVGbg,-0.92593
7-x7LVr3PoI,-0.86425
4EOt5MqO0xg,-0.59091
6AsM0tm-RrU,0.0137
ylnn5glvOi0,-0.78261
qoyfsZgPv7M,-0.95455
UN6IyXFIvtQ,-0.93651
G1l2bmNAlpc,-0.95876
8c922ItVS2A,-0.70732
zsij8L4SXPc,-0.51515
PjfZXx5dEqk,-0.87129
Ig35X-ucAYg,-1.0
9YR3vwI1gpc,-1.0
EwH1kc6HgiM,-1.0
EaL-0zO312I,-0.68224
Nw9S4owH3q8,-1.0
gRsdQK8H2pc,-0.83871
Yq-PA1MQPCQ,-1.0
F0OxcwZfZOM,-0.875
ZUVwOKSbvJY,-0.94118
FzZJzBAnyJc,-0.54717
XPXPFKERsb8,-1.0
o0dSNNUQFl4,-0.90625
wI75Z6d6xxU,-0.89189
xKv2ZQaGTEs,-1.0
EP0xdbUCNGg,-1.0
XyNd427BLvE,-0.88235
Vh0jlCglIO4,-0.67213
FFjHzXwogJY,-1.0
elMJEYDJ8T0,-1.0
RA24pz1A5-Y,-0.44118
uEGRJbk4qkI,-1.0
6RvFC4P7RNc,-1.0
wtVBczKi3ZY,-0.64516
hMBm50rJl0M,-0.5
FT0rFNTTvTk,-0.2973
25CafCeCoY0,-0.55294
M3sKtTI-oZk,-0.1875
nm917MG6Wn4,-0.38776
tylDlJTye1s,-0.16923
6PEqJs4-KTc,-0.39535
l9uxrZXyfzc,-0.49451
kgFeg6Vl9D8,-0.74359
8ff9VhiWlCQ,-1.0
S2FLMLQIJpE,-0.675
IbSovRY6Nb8,-1.0
HlIComfZTL0,-0.68675
jn--QLUa2IM,-0.63793
WMdHM8SFpCI,-0.81818
G-IpINrU1UE,-0.88235
VXAjrAcvU-8,-1.0
29uBDWA2d1w,-1.0
zhYjkRrjNzg,-0.11111
AoOO95wXMic,-1.0
NK3IJuRXba4,-0.88235
on2DpIEbU84,-1.0
GPfwVpva1-8,-1.0
hrTQsUnNRuw,-0.75862
Obc4fVhGTCs,-0.375
e9yK1QndJSM,0.10087
phsU1vVHOQI,-0.7272
lhjRXO72v1s,-0.70711
EBgHuQoRHp0,-0.4519
jTZOSBnYeE4,-0.80952
jSDj9E2dgWs,-0.7541
G16BjDvNGsU,-0.75987
XbvGxDmD3dY,-0.2
tHv0RExQsPQ,-0.77551
Hpl5XISUvtY,-0.77778
fmeeiA3pMuQ,-0.84514
eEup9pErtmM,0.60563
7fs2duxjpE4,0.35622
FEpwkaJQh1k,-0.86916
LxCc-kge2Yc,-0.40476
Tp76cHN2FDU,-0.03333
s5ePrRFNnHg,-0.72125
kX7OmK8I-v0,-0.78947
mlvo4ioB5P0,-0.78512
awN5orxDquM,-0.62431
U4olJQPO6NI,-0.78592
AsCvk5ytH50,-0.76211
0B4nS1-ScYw,-0.68586
AhiTPTdtYH0,-0.6793
dy9Qtf3P6Nw,-0.86707
vnul38p3HVY,-0.0566
kctZ827Ic4M,-0.75709
tFhQfRDsZ0s,-0.75
AnhOeqva9N8,-0.76543
9YxgEY-W1qs,-0.74763
0LakFHdDF5w,-0.75
XUjodMR6kLE,-0.6875
A4D4I0qNEYU,-0.81646
73yMi-jR5E4,-0.71942
XlOwXHEYtwE,-0.5188
wvDlMxGNe74,-0.39946
qmAsSFxQgNU,-0.58879
4bZS53mWLfA,-0.5
YJIX11J1qzk,-0.79764
RyYn1c5CVy4,-0.65714
Ciy81z0eoPM,-0.46286
RIQdNgMAfrk,-0.7686
Canm4L4A8pE,-0.83942
HY7q8-INwLw,-0.7446
XP4sRHuziT0,-0.77236
ZuqKwVLGXkg,-0.67235
CyqRiEYewjk,-1.0
6M6zK017XRU,-0.78052
I339-6MpIxI,-0.68661
POarWqNJS18,-0.82869
kNFwBPmynA4,-0.55725
ICblNtGZHpY,-0.89286
VgYphOJ7qiw,0.62694
DxgUAk0NM9k,-0.81306
BFTMPFEWI7M,-0.67657
YexnrlGhNEY,-0.83205
g0EMGRz-7eo,-0.65946
EiNY231MfEQ,-0.79941
1OYvuKC6-WQ,-0.63043
UypXiV5frng,-0.87526
B3gy7RbwNak,-0.77778
lx9b313N7E8,-0.60424
0HveFM0Npz0,-0.66008
3NpVdTZGG5E,-0.75269
DZkjbbF1y5k,-0.80597
S3tm3ID0eDM,-0.69383
NYV4acOx7Zg,-0.80531
Ld61B8OHbXI,-0.8371
Ku3z9ZejrLQ,-0.71605
Yc4l3Bj54Gc,-0.79791
QihNK80b-ZE,-0.88714
Yfd9x6YVVfQ,-0.83193
q0zOBsghkqI,-0.67639
pxmnJA0TBn8,-0.91304
YlJnznzkSf4,-0.81169
qWiqycRVkvc,-0.81236
okLzZu959W0,-0.78202
x3-EsrDjz-0,-0.74324
6eR5nSTeOa0,-0.81362
n9m19sKEARY,-0.76821
5zLpydU8KGc,-0.65741
cKJiEae7TYw,-0.92398
AKgq0rnIR7g,-0.59877
JamHDQ3S1z0,-0.61429
RkU-HoL8cBA,-0.53191
LmZNirYH5eU,-0.79253
1TNqSRtzRTk,-0.86842
LgV9Mtcg02o,-0.75072
lh26sMxlf2k,-0.67717
O7Sx9ispDD8,-0.78947
h4ksw0LRw2k,-0.73626
dfMtXl10g-A,-0.83614
nGanLUnjoPI,-0.86456
ZzG5FxRUhlk,-0.73797
aCAqzhRF4MI,-0.63125
YQT81bRR32g,-0.74085
3f9H-LvxxAE,-0.66729
5exiuko3-nQ,-0.11111
RjzbQDgNsb4,-0.70339
zwXhobJy1u0,-0.74694
AHM4CYeKmqo,-0.85106
dGsFp1NXka8,-0.73463
qqOUwbiB3BM,-0.70588
J5UbnmynvRo,-0.70909
Bxew7Rl6HLY,-0.83178
EnCoTBMJkSY,-0.62719
tGcOY5xDJJo,-0.82609
mq-sKSTEm8c,-0.8615
mVBxgWnB5sc,-0.61983
7oMoNYfFq7E,-0.85994
cskXIKuXog8,-0.8303
yAoRUkZszRQ,-0.8254
4W192A7g5KY,-0.64019
m-VnVcIt0mc,-0.84772
ZyMbqYiiBXw,-0.82396
2BMWQZkBgsM,-0.7377
GbTXlzGcwFc,-0.72694
v9lY1ClhCSQ,-0.82367
b3UtNGQa7UA,-0.56383
S58k3ZXRJJc,-0.67347
cVdMVinqY2M,-0.82214
edMf97jY7y4,-0.72881
VVzRWPzmUfg,-0.83254
xVwkfZIe6f4,-0.72152
OctW8mxgCKw,-0.80477
g-w16cyQ8wQ,-0.77592
wfGUpS5s7yA,-0.89815
6onOx85SRbc,-0.61446
D7BTbQUPCjY,-0.78824
hwebw3K7DiI,-0.13103
WX8dgbr5EI8,-0.92593
QRgVOwR7o4M,-0.83756
VLc4pfw-QQY,-0.83333
LiX7gLCgvVA,-0.65241
IwumVGyQz40,-0.58177
aPPRyHf4xm4,-0.85185
ad1ysX2iLmA,-0.45665
l5BvL5uLrXU,-0.53297
MS8C5BHoZHQ,-0.77974
2yvAD8DYReQ,-0.73281
OM-X7iIeHzs,-0.62651
UQChaUS1H2I,-0.87975
RGkefXaNGgk,-0.66559
4edeJiqY41E,-0.36893
JvOjlfRpXHQ,0.17557
d9uTH0iprVQ,-0.93464
FChlMRFEZWQ,-0.73793
UhavFP9f6b4,-0.52857
S0tFgPG26vA,-0.18519
PnThqGIboUY,-0.77236
AKCJ45QMyLU,0.7929
wyHpVZoMIbc,-0.29412
FwhTFS8-n0k,-1.0
iYgfj0OcHjk,-0.68821
y3VGDDErnmk,-0.69799
7A-ILh3h1Kc,-0.7284
Nd7exbDzU1c,-0.02564
dGyrmDbiF6k,-0.79006
JPe4nkSabIc,-0.84323
3yr0G50rL28,-0.82857
39902cn5lX8,-0.77778
hvRQh4ZRH0k,-0.65517
KxAR9mooOog,0.02362
pRQUyX9L7T4,-0.77778
Zwbdw7w0FI0,-0.6
bSUyHVKUTFo,-0.28261
xB26jj0jrjc,0.56067
uV-TZlu6MdE,-0.87541
4EW9JbSFgG0,-0.78947
BhkxQRsmMQM,-0.38462
HBJpykHbbYI,-0.75248
o7grSsuFSS0,-0.71429
UgxK9w5DSvQ,-0.75355
vsVEiL4hsrU,-0.58896
xBOg7AlrY4U,-0.504
sTcELLklap4,-0.79275
b-w9V9azgp8,-0.7973
-hEwE64-kUQ,-0.82123
cCGUTsGnJS0,-0.74627
pTiZtYaB3Zo,-0.90135
7jZGsf0Gruc,-0.72614
QYAlSNiFpTc,-0.87448
OIRG3NFGHwo,-0.83746
u5zLfhGIR0c,-0.85366
cBjhSDQW9RI,-0.88535
nwVMtrDeiO4,-0.57895
Z-j02wru9l4,-0.54762
TilUQ-hs98A,-0.78226
pgXDtMLuVSE,-0.77409
GFZmpL2WI7Y,-0.13636
Kk6Z73a7d1U,-0.73077
yqHgbC8-C0Y,-0.66839
7sVswKxx9dw,0.44715
fjiHWiHMSn4,-0.74517
8JI72h82pl4,-0.84906
R6VCzhWy-Kk,-0.70404
IN1YFLUmcOk,-0.91727
BXxDPVTrEEI,-0.77895
ER1QBqvEjpA,-0.71186
3F0WaSY3UPk,-0.52615
DX0YbjD0qgU,-0.81166
r4gqRYkA9KE,-0.89501
sK2FHFwGdNg,-0.85765
AGplYzKYgyQ,-0.68733
Zf3LDYNH7Wg,-0.89082
t2lp2MHh-0c,-0.69948
ymeW9iyfIHA,-0.74312
RVKYceDLA2c,-0.78488
gvuS9kVjhzg,-0.8017
1omEKIBwod8,-0.94444
5PSTrcc386w,-0.86842
wpjun-ndbT8,-0.84746
6AgiQWk4kqA,-0.88235
PbSw740O91s,-0.61194
oQSW8-68jeg,-0.68269
q6LpY8HVuFE,-0.89076
YbXaiFCbyJk,-0.80488
a04D2AvQK8o,-0.77143
qVPLwG6SQWI,-0.82143
OeUwEQoBPJM,-0.80377
vfE2u9x7MKk,-0.57554
Yumcsdcg5ME,-0.83
O9oqItV8FB8,-0.86175
iqHKLVP4tPQ,-1.0
P5-WGdiWAB4,-0.91463
tpkuqG-YJ5I,-0.21053
6FS0Y7TwArE,-0.94681
WUjOeXy0KNM,-0.6962
vilil6zkxxs,-0.85185
9CsOQuFGSWc,-0.70256
iPOOgPeHx28,-0.875
TAyb7zzU2wo,-0.93913
e2zto3UmNIE,-0.66279
4Wn22JFwoMU,-0.71429
HzcTZUW2uFE,-0.85143
n28v3nkw5eo,-0.62679
uxZr2dmIK7A,-0.7971
AWSkDCx8gH4,-0.90909
fpPMQPxpeHg,-0.96429
nIIW6HSwnPo,-0.89091
7DqOajh1bds,-0.58537
60JqlWT8yWg,-0.85507
qAUmFeqOpvU,-0.55172
aZGsD16bn50,-0.88571
dL9fOweKboQ,-0.84158
1ET3RnZVAMI,-0.63793
CCHxT-SxtRI,-0.94595
gJtsRKqQFaQ,-0.70968
i8WWSRoC93I,-0.78571
2NpxT8tZ-EE,-0.88235
CwL07b5rUZs,-0.96396
uQ67pmfYyxM,-0.81356
vkR8QMjpvgY,-0.8254
6bRr0YH74Uw,-0.68224
vstK2URxSfk,-0.71429
oSpF2ShT-Xc,-0.90476
XgOlq1rpC94,-0.88
e2XKJgOnyW0,-0.63158
3tAIrIIWnTQ,-0.2
hxuW4bitum4,-0.92308
7di3xwD2gIU,-0.86207
U1lo-3Sqz3o,-0.85714
zkMi7PFzMvI,-1.0
LRCbiiYHt9I,-0.81818
OPpdBAfyVjs,-0.81818
P2U0IHiTpRQ,-0.42029
piaIK67CfOQ,-0.4433
D6HF4WIhVZw,-0.81818
HkyMWQ4dGI8,-0.81818
ejbvKbGcXPI,-0.85714
R05RUHZPmqo,-0.55294
q1p77oCcOOo,-0.64706
MqVI0016A2k,-0.81818
K2U6y-jHLi4,-0.81818
y3qfxHYSGiE,-0.86364
vfEbmNnXSK0,-0.76923
wVTf2-3X58c,-0.55556
xqOTJr4rtes,-0.1875
R0ubFz8ADzg,-0.75
awXdkKgF3Qw,-0.50958
ZEQChOIzwt0,-0.81818
78dsjOIE5L8,-0.89809
qDDikXUisFg,-0.86885
5S8sV6Ij0rc,-0.85366
ELvGSWtOblA,-0.93548
UAjz1vmjdpE,1.0
F7V7zrV447I,-0.76271
pIQINqst0MU,-0.90571
TDIJYvo9KUs,-0.71014
6ED-Fw6oxr4,-0.86667
LVdR-DKVJas,-0.83333
-gO83b1NfmQ,-0.89474
GtKj9o54NbU,-0.9392
xxEfEqMxnW8,-0.66667
80Un1AYq8Fg,-0.9322
44QPgCpol9c,-0.7561
OlShcrerGmE,-0.50442
zZJJNgXUSxs,-0.18182
L9FsQm3Sfxo,-0.125
mv0vTS7a93I,-0.90665
6N7XL5LzaXo,-0.24706
81plw2iyw74,0.54545
w0SacXddMMQ,-0.94253
dSR1LtxLPB0,-0.88235
d46uPrjkDhA,-0.05263
9Q6WaySwPus,-0.27273
F6INN5xGpW4,-1.0
iJTmRGKoe9g,-0.88235
fL7W54qaemQ,-0.69231
Vyj5wJsMjvI,-0.9375
QlSJ0m5ppto,0.02439
deHFS1IAFms,-1.0
wTQdPhwupuY,-0.88889
n6ZOUBGwam4,-0.70149
DSah2IGqZVw,-1.0
jVfdN9cu2G4,-0.85714
WX9UkgP-26I,-0.65116
-ddWQpCFB8g,-1.0
n6j3Te0av-c,-0.95
RfZAnRWYHI4,0.0
CisDOatF7-c,-0.84615
XhjJmfyzl1c,-0.63158
ZEL1kParUvI,-0.77224
yMABk1KxkrE,-0.87692
Q5bHs3Dl3lY,-0.89362
Pwtob4becrk,-0.82609
bUcozUe9XCs,-0.93333
eUf1N0aMCG0,-0.85996
ds40uBV4Wag,-0.46667
NY4uIG9NKuA,-0.89431
wBnpozhTArY,-0.78571
DalSBnrHCf4,-0.94595
qX3L3O4InlM,-0.3617
nFcfYIC66TM,-0.53191
BbqR8N6CRQU,-1.0
gHCLvl5zWbM,-0.79487
cAuvqm113p4,-0.2
SezJ6Zwk8Co,-0.84375
IqmalgpCBFA,-0.84
SNKe0aZAPgM,0.76
tsctrjjs0q0,-0.92593
GOWG1RIQncY,-0.92857
vz2tTN7w7-0,-0.94444
0K01r1ZuNTc,-0.73585
5f0VProvuAo,-0.09571
nYSeHMEjRy0,0.64706
VOerYpJse30,-0.26531
i8OKjFqpQ44,-0.39227
CKf1IdlDErc,0.23944
5Z9PsKhStx8,-0.83838
NbxMWfCW5ag,-0.65152
uZIrgPKpKLc,-0.75385
kx8dVlwagXM,-0.17647
tYrZ0uxnZbQ,0.78667
3GVK6B1KwX0,-1.0
4mht8Vq8aDs,-0.84615
bkwRX5fNzpk,-0.37634
A5x93GTzGDw,0.1
E4yBHnMUK5w,0.93994
Or1W8KjN5IM,0.89474
12BOlFnXIr4,-0.36842
Sv94vckoDwY,-0.35526
fE-wwA26Khw,-0.01818
ypoKezOnoLY,-0.22449
MRrG4dbYmGk,0.76471
eV0n7vYbwIk,-0.82808
0CwRxvu5fZU,-0.74468
h7cmRLwkXBc,-0.54286
2Du5NlVN1PM,-0.69697
MNHYXZjx8nk,-0.89474
5QZZ0JrdLFs,-0.88511
g3IDOxdx2w4,-0.56522
UJQACtzJVWg,-0.90234
X1xAJq9qDLs,-0.50442
xDPLDnJm-7U,-0.92581
JS1TPA5KfEQ,-0.8566
vJxWVcekjV8,-0.94737
ItfXf3e5Ozo,-0.92208
PaYTNqAdXJU,-0.95122
RcTvpgGjrt0,-0.79747
u0Z5sejE3oA,-0.90857
Xh1j2rW39Zc,-0.92058
mig8k8HoyYo,-0.7037
pWIio8HmK7Y,-0.82857
r615hhFLE9g,-0.92
v7ml1G8xtkg,-0.90476
wJnkZHXlLJA,-0.89243
vzi7o0Qon7w,-0.85643
tlOfosCH83o,-0.90244
Y99fYXSBdJg,-0.77273
